size,path,id,color,name,coordinates,description,type,nodeVisibility
5000,LOC.1077/DATA,LOC.1077.DATA,#8579ec,landslide.LOC.1077.DATA,"['103.6527', '31.8192']",,DATA,FALSE
10000,LOC.1078,LOC.1078,#2579e8,landslide.LOC.1078,"['123.7114', '25.6311']",Munggung,LOC,FALSE
5000,LOC.1078/MED,LOC.1078.MED,#27cf7e,landslide.LOC.1078.MED,"['123.7114', '25.6311']",,MED,FALSE
5000,LOC.1078/FAC,LOC.1078.FAC,#f0a73a,landslide.LOC.1078.FAC,"['123.7114', '25.6311']",,FAC,FALSE
5000,LOC.1078/DATA,LOC.1078.DATA,#8579ec,landslide.LOC.1078.DATA,"['123.7114', '25.6311']",,DATA,FALSE
10000,LOC.1079,LOC.1079,#2579e8,landslide.LOC.1079,"['80.3500', '8.3978']",Munnilavu,LOC,FALSE
5000,LOC.1079/MED,LOC.1079.MED,#27cf7e,landslide.LOC.1079.MED,"['80.3500', '8.3978']",,MED,FALSE
5000,LOC.1079/FAC,LOC.1079.FAC,#f0a73a,landslide.LOC.1079.FAC,"['80.3500', '8.3978']",,FAC,FALSE
5000,LOC.1079/DATA,LOC.1079.DATA,#8579ec,landslide.LOC.1079.DATA,"['80.3500', '8.3978']",,DATA,FALSE
10000,LOC.1080,LOC.1080,#2579e8,landslide.LOC.1080,"['103.0450', '21.6731']",Muong Lay district,LOC,FALSE
5000,LOC.1080/MED,LOC.1080.MED,#27cf7e,landslide.LOC.1080.MED,"['103.0450', '21.6731']",,MED,FALSE
5000,LOC.1080/FAC,LOC.1080.FAC,#f0a73a,landslide.LOC.1080.FAC,"['103.0450', '21.6731']",,FAC,FALSE
5000,LOC.1080/DATA,LOC.1080.DATA,#8579ec,landslide.LOC.1080.DATA,"['103.0450', '21.6731']",,DATA,FALSE
10000,LOC.1081,LOC.1081,#2579e8,landslide.LOC.1081,"['103.0500', '21.6800']",Muong Lay district of Vietnam,LOC,FALSE
5000,LOC.1081/MED,LOC.1081.MED,#27cf7e,landslide.LOC.1081.MED,"['103.0500', '21.6800']",,MED,FALSE
5000,LOC.1081/FAC,LOC.1081.FAC,#f0a73a,landslide.LOC.1081.FAC,"['103.0500', '21.6800']",,FAC,FALSE
5000,LOC.1081/DATA,LOC.1081.DATA,#8579ec,landslide.LOC.1081.DATA,"['103.0500', '21.6800']",,DATA,FALSE
10000,LOC.1082,LOC.1082,#2579e8,landslide.LOC.1082,"['103.2478', '22.4046']",Muong Te district,LOC,FALSE
5000,LOC.1082/MED,LOC.1082.MED,#27cf7e,landslide.LOC.1082.MED,"['103.2478', '22.4046']",,MED,FALSE
5000,LOC.1082/FAC,LOC.1082.FAC,#f0a73a,landslide.LOC.1082.FAC,"['103.2478', '22.4046']",,FAC,FALSE
5000,LOC.1082/DATA,LOC.1082.DATA,#8579ec,landslide.LOC.1082.DATA,"['103.2478', '22.4046']",,DATA,FALSE
10000,LOC.1083,LOC.1083,#2579e8,landslide.LOC.1083,"['102.8122', '30.5347']",Muping town of Baoxing county,LOC,FALSE
5000,LOC.1083/MED,LOC.1083.MED,#27cf7e,landslide.LOC.1083.MED,"['102.8122', '30.5347']",,MED,FALSE
5000,LOC.1083/FAC,LOC.1083.FAC,#f0a73a,landslide.LOC.1083.FAC,"['102.8122', '30.5347']",,FAC,FALSE
5000,LOC.1083/DATA,LOC.1083.DATA,#8579ec,landslide.LOC.1083.DATA,"['102.8122', '30.5347']",,DATA,FALSE
10000,LOC.1084,LOC.1084,#2579e8,landslide.LOC.1084,"['78.0652', '30.4599']",Mussoorie Township and its surrounding,LOC,FALSE
5000,LOC.1084/MED,LOC.1084.MED,#27cf7e,landslide.LOC.1084.MED,"['78.0652', '30.4599']",,MED,FALSE
5000,LOC.1084/FAC,LOC.1084.FAC,#f0a73a,landslide.LOC.1084.FAC,"['78.0652', '30.4599']",,FAC,FALSE
5000,LOC.1084/DATA,LOC.1084.DATA,#8579ec,landslide.LOC.1084.DATA,"['78.0652', '30.4599']",,DATA,FALSE
10000,LOC.1085,LOC.1085,#2579e8,landslide.LOC.1085,"['113.0347', '4.3769']",Musuk,LOC,FALSE
5000,LOC.1085/MED,LOC.1085.MED,#27cf7e,landslide.LOC.1085.MED,"['113.0347', '4.3769']",,MED,FALSE
5000,LOC.1085/FAC,LOC.1085.FAC,#f0a73a,landslide.LOC.1085.FAC,"['113.0347', '4.3769']",,FAC,FALSE
5000,LOC.1085/DATA,LOC.1085.DATA,#8579ec,landslide.LOC.1085.DATA,"['113.0347', '4.3769']",,DATA,FALSE
10000,LOC.1086,LOC.1086,#2579e8,landslide.LOC.1086,"['73.4725', '34.3700']",Muzaffarabad,LOC,FALSE
5000,LOC.1086/MED,LOC.1086.MED,#27cf7e,landslide.LOC.1086.MED,"['73.4725', '34.3700']",,MED,FALSE
5000,LOC.1086/FAC,LOC.1086.FAC,#f0a73a,landslide.LOC.1086.FAC,"['73.4725', '34.3700']",,FAC,FALSE
5000,LOC.1086/DATA,LOC.1086.DATA,#8579ec,landslide.LOC.1086.DATA,"['73.4725', '34.3700']",,DATA,FALSE
10000,LOC.1087,LOC.1087,#2579e8,landslide.LOC.1087,"['73.4194', '34.2864']",Muzaffarabad district,LOC,FALSE
5000,LOC.1087/MED,LOC.1087.MED,#27cf7e,landslide.LOC.1087.MED,"['73.4194', '34.2864']",,MED,FALSE
5000,LOC.1087/FAC,LOC.1087.FAC,#f0a73a,landslide.LOC.1087.FAC,"['73.4194', '34.2864']",,FAC,FALSE
5000,LOC.1087/DATA,LOC.1087.DATA,#8579ec,landslide.LOC.1087.DATA,"['73.4194', '34.2864']",,DATA,FALSE
10000,LOC.1088,LOC.1088,#2579e8,landslide.LOC.1088,"['96.4886', '21.9162']",Myanmar,LOC,FALSE
5000,LOC.1088/MED,LOC.1088.MED,#27cf7e,landslide.LOC.1088.MED,"['96.4886', '21.9162']",,MED,FALSE
5000,LOC.1088/FAC,LOC.1088.FAC,#f0a73a,landslide.LOC.1088.FAC,"['96.4886', '21.9162']",,FAC,FALSE
5000,LOC.1088/DATA,LOC.1088.DATA,#8579ec,landslide.LOC.1088.DATA,"['96.4886', '21.9162']",,DATA,FALSE
10000,LOC.1089,LOC.1089,#2579e8,landslide.LOC.1089,"['94.5624', '26.1584']",Nagaland,LOC,FALSE
5000,LOC.1089/MED,LOC.1089.MED,#27cf7e,landslide.LOC.1089.MED,"['94.5624', '26.1584']",,MED,FALSE
5000,LOC.1089/FAC,LOC.1089.FAC,#f0a73a,landslide.LOC.1089.FAC,"['94.5624', '26.1584']",,FAC,FALSE
5000,LOC.1089/DATA,LOC.1089.DATA,#8579ec,landslide.LOC.1089.DATA,"['94.5624', '26.1584']",,DATA,FALSE
10000,LOC.1090,LOC.1090,#2579e8,landslide.LOC.1090,"['104.2214', '18.1656']",Nam Dan commune,LOC,FALSE
5000,LOC.1090/MED,LOC.1090.MED,#27cf7e,landslide.LOC.1090.MED,"['104.2214', '18.1656']",,MED,FALSE
5000,LOC.1090/FAC,LOC.1090.FAC,#f0a73a,landslide.LOC.1090.FAC,"['104.2214', '18.1656']",,FAC,FALSE
5000,LOC.1090/DATA,LOC.1090.DATA,#8579ec,landslide.LOC.1090.DATA,"['104.2214', '18.1656']",,DATA,FALSE
10000,LOC.1091,LOC.1091,#2579e8,landslide.LOC.1091,"['95.1470', '28.6025']",Nam Pam,LOC,FALSE
5000,LOC.1091/MED,LOC.1091.MED,#27cf7e,landslide.LOC.1091.MED,"['95.1470', '28.6025']",,MED,FALSE
5000,LOC.1091/FAC,LOC.1091.FAC,#f0a73a,landslide.LOC.1091.FAC,"['95.1470', '28.6025']",,FAC,FALSE
5000,LOC.1091/DATA,LOC.1091.DATA,#8579ec,landslide.LOC.1091.DATA,"['95.1470', '28.6025']",,DATA,FALSE
10000,LOC.1092,LOC.1092,#2579e8,landslide.LOC.1092,"['87.8849', '14.0241']",Namasigue watershed,LOC,FALSE
5000,LOC.1092/MED,LOC.1092.MED,#27cf7e,landslide.LOC.1092.MED,"['87.8849', '14.0241']",,MED,FALSE
5000,LOC.1092/FAC,LOC.1092.FAC,#f0a73a,landslide.LOC.1092.FAC,"['87.8849', '14.0241']",,FAC,FALSE
5000,LOC.1092/DATA,LOC.1092.DATA,#8579ec,landslide.LOC.1092.DATA,"['87.8849', '14.0241']",,DATA,FALSE
10000,LOC.1093,LOC.1093,#2579e8,landslide.LOC.1093,"['88.3773', '27.1679']",Namchi district of Sikkim,LOC,FALSE
5000,LOC.1093/MED,LOC.1093.MED,#27cf7e,landslide.LOC.1093.MED,"['88.3773', '27.1679']",,MED,FALSE
5000,LOC.1093/FAC,LOC.1093.FAC,#f0a73a,landslide.LOC.1093.FAC,"['88.3773', '27.1679']",,FAC,FALSE
5000,LOC.1093/DATA,LOC.1093.DATA,#8579ec,landslide.LOC.1093.DATA,"['88.3773', '27.1679']",,DATA,FALSE
10000,LOC.1094,LOC.1094,#2579e8,landslide.LOC.1094,"['107.0981', '28.8405']",Nanchuan County,LOC,FALSE
5000,LOC.1094/MED,LOC.1094.MED,#27cf7e,landslide.LOC.1094.MED,"['107.0981', '28.8405']",,MED,FALSE
5000,LOC.1094/FAC,LOC.1094.FAC,#f0a73a,landslide.LOC.1094.FAC,"['107.0981', '28.8405']",,FAC,FALSE
5000,LOC.1094/DATA,LOC.1094.DATA,#8579ec,landslide.LOC.1094.DATA,"['107.0981', '28.8405']",,DATA,FALSE
10000,LOC.1095,LOC.1095,#2579e8,landslide.LOC.1095,"['108.5712', '26.1664']",Nanchuan District,LOC,FALSE
5000,LOC.1095/MED,LOC.1095.MED,#27cf7e,landslide.LOC.1095.MED,"['108.5712', '26.1664']",,MED,FALSE
5000,LOC.1095/FAC,LOC.1095.FAC,#f0a73a,landslide.LOC.1095.FAC,"['108.5712', '26.1664']",,FAC,FALSE
5000,LOC.1095/DATA,LOC.1095.DATA,#8579ec,landslide.LOC.1095.DATA,"['108.5712', '26.1664']",,DATA,FALSE
10000,LOC.1096,LOC.1096,#2579e8,landslide.LOC.1096,"['107.0985', '29.2010']",Nanchuan region of Chongqing,LOC,FALSE
5000,LOC.1096/MED,LOC.1096.MED,#27cf7e,landslide.LOC.1096.MED,"['107.0985', '29.2010']",,MED,FALSE
5000,LOC.1096/FAC,LOC.1096.FAC,#f0a73a,landslide.LOC.1096.FAC,"['107.0985', '29.2010']",,FAC,FALSE
5000,LOC.1096/DATA,LOC.1096.DATA,#8579ec,landslide.LOC.1096.DATA,"['107.0985', '29.2010']",,DATA,FALSE
10000,LOC.1097,LOC.1097,#2579e8,landslide.LOC.1097,"['113.3176', '23.2658']",Nantian,LOC,FALSE
5000,LOC.1097/MED,LOC.1097.MED,#27cf7e,landslide.LOC.1097.MED,"['113.3176', '23.2658']",,MED,FALSE
5000,LOC.1097/FAC,LOC.1097.FAC,#f0a73a,landslide.LOC.1097.FAC,"['113.3176', '23.2658']",,FAC,FALSE
5000,LOC.1097/DATA,LOC.1097.DATA,#8579ec,landslide.LOC.1097.DATA,"['113.3176', '23.2658']",,DATA,FALSE
10000,LOC.1098,LOC.1098,#2579e8,landslide.LOC.1098,"['113.3000', '23.2833']",Nantian area in southeastern hilly,LOC,FALSE
5000,LOC.1098/MED,LOC.1098.MED,#27cf7e,landslide.LOC.1098.MED,"['113.3000', '23.2833']",,MED,FALSE
5000,LOC.1098/FAC,LOC.1098.FAC,#f0a73a,landslide.LOC.1098.FAC,"['113.3000', '23.2833']",,FAC,FALSE
5000,LOC.1098/DATA,LOC.1098.DATA,#8579ec,landslide.LOC.1098.DATA,"['113.3000', '23.2833']",,DATA,FALSE
10000,LOC.1099,LOC.1099,#2579e8,landslide.LOC.1099,"['120.9675', '23.9134']",Nantou County,LOC,FALSE
5000,LOC.1099/MED,LOC.1099.MED,#27cf7e,landslide.LOC.1099.MED,"['120.9675', '23.9134']",,MED,FALSE
5000,LOC.1099/FAC,LOC.1099.FAC,#f0a73a,landslide.LOC.1099.FAC,"['120.9675', '23.9134']",,FAC,FALSE
5000,LOC.1099/DATA,LOC.1099.DATA,#8579ec,landslide.LOC.1099.DATA,"['120.9675', '23.9134']",,DATA,FALSE
10000,LOC.1100,LOC.1100,#2579e8,landslide.LOC.1100,"['8.0874', '47.1516']",Napf catchment ,LOC,FALSE
5000,LOC.1100/MED,LOC.1100.MED,#27cf7e,landslide.LOC.1100.MED,"['8.0874', '47.1516']",,MED,FALSE
5000,LOC.1100/FAC,LOC.1100.FAC,#f0a73a,landslide.LOC.1100.FAC,"['8.0874', '47.1516']",,FAC,FALSE
5000,LOC.1100/DATA,LOC.1100.DATA,#8579ec,landslide.LOC.1100.DATA,"['8.0874', '47.1516']",,DATA,FALSE
10000,LOC.1101,LOC.1101,#2579e8,landslide.LOC.1101,"['14.2704', '40.8518']",Naples,LOC,FALSE
5000,LOC.1101/MED,LOC.1101.MED,#27cf7e,landslide.LOC.1101.MED,"['14.2704', '40.8518']",,MED,FALSE
5000,LOC.1101/FAC,LOC.1101.FAC,#f0a73a,landslide.LOC.1101.FAC,"['14.2704', '40.8518']",,FAC,FALSE
5000,LOC.1101/DATA,LOC.1101.DATA,#8579ec,landslide.LOC.1101.DATA,"['14.2704', '40.8518']",,DATA,FALSE
10000,LOC.1102,LOC.1102,#2579e8,landslide.LOC.1102,"['35.2094', '-5.7945']",Natal,LOC,FALSE
5000,LOC.1102/MED,LOC.1102.MED,#27cf7e,landslide.LOC.1102.MED,"['35.2094', '-5.7945']",,MED,FALSE
5000,LOC.1102/FAC,LOC.1102.FAC,#f0a73a,landslide.LOC.1102.FAC,"['35.2094', '-5.7945']",,FAC,FALSE
5000,LOC.1102/DATA,LOC.1102.DATA,#8579ec,landslide.LOC.1102.DATA,"['35.2094', '-5.7945']",,DATA,FALSE
10000,LOC.1103,LOC.1103,#2579e8,landslide.LOC.1103,"['77.7819', '34.4389']",National Highway 1D,LOC,FALSE
5000,LOC.1103/MED,LOC.1103.MED,#27cf7e,landslide.LOC.1103.MED,"['77.7819', '34.4389']",,MED,FALSE
5000,LOC.1103/FAC,LOC.1103.FAC,#f0a73a,landslide.LOC.1103.FAC,"['77.7819', '34.4389']",,FAC,FALSE
5000,LOC.1103/DATA,LOC.1103.DATA,#8579ec,landslide.LOC.1103.DATA,"['77.7819', '34.4389']",,DATA,FALSE
10000,LOC.1104,LOC.1104,#2579e8,landslide.LOC.1104,"['76.8975', '34.3081']",National Highway 1D from Sonamarg to Kargil,LOC,FALSE
5000,LOC.1104/MED,LOC.1104.MED,#27cf7e,landslide.LOC.1104.MED,"['76.8975', '34.3081']",,MED,FALSE
5000,LOC.1104/FAC,LOC.1104.FAC,#f0a73a,landslide.LOC.1104.FAC,"['76.8975', '34.3081']",,FAC,FALSE
5000,LOC.1104/DATA,LOC.1104.DATA,#8579ec,landslide.LOC.1104.DATA,"['76.8975', '34.3081']",,DATA,FALSE
10000,LOC.1105,LOC.1105,#2579e8,landslide.LOC.1105,"['77.1441', '28.6483']",national highway 5,LOC,FALSE
5000,LOC.1105/MED,LOC.1105.MED,#27cf7e,landslide.LOC.1105.MED,"['77.1441', '28.6483']",,MED,FALSE
5000,LOC.1105/FAC,LOC.1105.FAC,#f0a73a,landslide.LOC.1105.FAC,"['77.1441', '28.6483']",,FAC,FALSE
5000,LOC.1105/DATA,LOC.1105.DATA,#8579ec,landslide.LOC.1105.DATA,"['77.1441', '28.6483']",,DATA,FALSE
10000,LOC.1106,LOC.1106,#2579e8,landslide.LOC.1106,"['112.5703', '24.7374']",National Highway G69,LOC,FALSE
5000,LOC.1106/MED,LOC.1106.MED,#27cf7e,landslide.LOC.1106.MED,"['112.5703', '24.7374']",,MED,FALSE
5000,LOC.1106/FAC,LOC.1106.FAC,#f0a73a,landslide.LOC.1106.FAC,"['112.5703', '24.7374']",,FAC,FALSE
5000,LOC.1106/DATA,LOC.1106.DATA,#8579ec,landslide.LOC.1106.DATA,"['112.5703', '24.7374']",,DATA,FALSE
10000,LOC.1107,LOC.1107,#2579e8,landslide.LOC.1107,"['1.1526', '43.5936']",National Road Number 9,LOC,FALSE
5000,LOC.1107/MED,LOC.1107.MED,#27cf7e,landslide.LOC.1107.MED,"['1.1526', '43.5936']",,MED,FALSE
5000,LOC.1107/FAC,LOC.1107.FAC,#f0a73a,landslide.LOC.1107.FAC,"['1.1526', '43.5936']",,FAC,FALSE
5000,LOC.1107/DATA,LOC.1107.DATA,#8579ec,landslide.LOC.1107.DATA,"['1.1526', '43.5936']",,DATA,FALSE
10000,LOC.1108,LOC.1108,#2579e8,landslide.LOC.1108,"['-7.1313', '31.3287']",National Road Number 9 in the Tizi N'tichka,LOC,FALSE
5000,LOC.1108/MED,LOC.1108.MED,#27cf7e,landslide.LOC.1108.MED,"['-7.1313', '31.3287']",,MED,FALSE
5000,LOC.1108/FAC,LOC.1108.FAC,#f0a73a,landslide.LOC.1108.FAC,"['-7.1313', '31.3287']",,FAC,FALSE
5000,LOC.1108/DATA,LOC.1108.DATA,#8579ec,landslide.LOC.1108.DATA,"['-7.1313', '31.3287']",,DATA,FALSE
10000,LOC.1109,LOC.1109,#2579e8,landslide.LOC.1109,"['105.1167', '27.7833']",Nayong in Guizhou,LOC,FALSE
5000,LOC.1109/MED,LOC.1109.MED,#27cf7e,landslide.LOC.1109.MED,"['105.1167', '27.7833']",,MED,FALSE
5000,LOC.1109/FAC,LOC.1109.FAC,#f0a73a,landslide.LOC.1109.FAC,"['105.1167', '27.7833']",,FAC,FALSE
5000,LOC.1109/DATA,LOC.1109.DATA,#8579ec,landslide.LOC.1109.DATA,"['105.1167', '27.7833']",,DATA,FALSE
10000,LOC.1110,LOC.1110,#2579e8,landslide.LOC.1110,"['3.0518', '35.7135']",NE Algeria,LOC,FALSE
5000,LOC.1110/MED,LOC.1110.MED,#27cf7e,landslide.LOC.1110.MED,"['3.0518', '35.7135']",,MED,FALSE
5000,LOC.1110/FAC,LOC.1110.FAC,#f0a73a,landslide.LOC.1110.FAC,"['3.0518', '35.7135']",,FAC,FALSE
5000,LOC.1110/DATA,LOC.1110.DATA,#8579ec,landslide.LOC.1110.DATA,"['3.0518', '35.7135']",,DATA,FALSE
10000,LOC.1111,LOC.1111,#2579e8,landslide.LOC.1111,"['14.8841', '37.6833']",NE Sicily,LOC,FALSE
5000,LOC.1111/MED,LOC.1111.MED,#27cf7e,landslide.LOC.1111.MED,"['14.8841', '37.6833']",,MED,FALSE
5000,LOC.1111/FAC,LOC.1111.FAC,#f0a73a,landslide.LOC.1111.FAC,"['14.8841', '37.6833']",,FAC,FALSE
5000,LOC.1111/DATA,LOC.1111.DATA,#8579ec,landslide.LOC.1111.DATA,"['14.8841', '37.6833']",,DATA,FALSE
10000,LOC.1112,LOC.1112,#2579e8,landslide.LOC.1112,"['41.9167', '40.0000']",NE Turkey,LOC,FALSE
5000,LOC.1112/MED,LOC.1112.MED,#27cf7e,landslide.LOC.1112.MED,"['41.9167', '40.0000']",,MED,FALSE
5000,LOC.1112/FAC,LOC.1112.FAC,#f0a73a,landslide.LOC.1112.FAC,"['41.9167', '40.0000']",,FAC,FALSE
5000,LOC.1112/DATA,LOC.1112.DATA,#8579ec,landslide.LOC.1112.DATA,"['41.9167', '40.0000']",,DATA,FALSE
10000,LOC.1113,LOC.1113,#2579e8,landslide.LOC.1113,"['83.5824', '26.7783']",near Faizabad,LOC,FALSE
5000,LOC.1113/MED,LOC.1113.MED,#27cf7e,landslide.LOC.1113.MED,"['83.5824', '26.7783']",,MED,FALSE
5000,LOC.1113/FAC,LOC.1113.FAC,#f0a73a,landslide.LOC.1113.FAC,"['83.5824', '26.7783']",,FAC,FALSE
5000,LOC.1113/DATA,LOC.1113.DATA,#8579ec,landslide.LOC.1113.DATA,"['83.5824', '26.7783']",,DATA,FALSE
10000,LOC.1114,LOC.1114,#2579e8,landslide.LOC.1114,"['35.9375', '28.0341']",Neom promising,LOC,FALSE
5000,LOC.1114/MED,LOC.1114.MED,#27cf7e,landslide.LOC.1114.MED,"['35.9375', '28.0341']",,MED,FALSE
5000,LOC.1114/FAC,LOC.1114.FAC,#f0a73a,landslide.LOC.1114.FAC,"['35.9375', '28.0341']",,FAC,FALSE
5000,LOC.1114/DATA,LOC.1114.DATA,#8579ec,landslide.LOC.1114.DATA,"['35.9375', '28.0341']",,DATA,FALSE
10000,LOC.1115,LOC.1115,#2579e8,landslide.LOC.1115,"['35.9375', '28.0341']",Neom promising city,LOC,FALSE
5000,LOC.1115/MED,LOC.1115.MED,#27cf7e,landslide.LOC.1115.MED,"['35.9375', '28.0341']",,MED,FALSE
5000,LOC.1115/FAC,LOC.1115.FAC,#f0a73a,landslide.LOC.1115.FAC,"['35.9375', '28.0341']",,FAC,FALSE
5000,LOC.1115/DATA,LOC.1115.DATA,#8579ec,landslide.LOC.1115.DATA,"['35.9375', '28.0341']",,DATA,FALSE
10000,LOC.1116,LOC.1116,#2579e8,landslide.LOC.1116,"['84.1240', '28.3949']",Nepal,LOC,FALSE
5000,LOC.1116/MED,LOC.1116.MED,#27cf7e,landslide.LOC.1116.MED,"['84.1240', '28.3949']",,MED,FALSE
5000,LOC.1116/FAC,LOC.1116.FAC,#f0a73a,landslide.LOC.1116.FAC,"['84.1240', '28.3949']",,FAC,FALSE
5000,LOC.1116/DATA,LOC.1116.DATA,#8579ec,landslide.LOC.1116.DATA,"['84.1240', '28.3949']",,DATA,FALSE
10000,LOC.1117,LOC.1117,#2579e8,landslide.LOC.1117,"['87.6977', '27.9054']",Nepal border in Tibet,LOC,FALSE
5000,LOC.1117/MED,LOC.1117.MED,#27cf7e,landslide.LOC.1117.MED,"['87.6977', '27.9054']",,MED,FALSE
5000,LOC.1117/FAC,LOC.1117.FAC,#f0a73a,landslide.LOC.1117.FAC,"['87.6977', '27.9054']",,FAC,FALSE
5000,LOC.1117/DATA,LOC.1117.DATA,#8579ec,landslide.LOC.1117.DATA,"['87.6977', '27.9054']",,DATA,FALSE
10000,LOC.1118,LOC.1118,#2579e8,landslide.LOC.1118,"['86.9250', '28.1455']",Nepal Himalaya,LOC,FALSE
5000,LOC.1118/MED,LOC.1118.MED,#27cf7e,landslide.LOC.1118.MED,"['86.9250', '28.1455']",,MED,FALSE
5000,LOC.1118/FAC,LOC.1118.FAC,#f0a73a,landslide.LOC.1118.FAC,"['86.9250', '28.1455']",,FAC,FALSE
5000,LOC.1118/DATA,LOC.1118.DATA,#8579ec,landslide.LOC.1118.DATA,"['86.9250', '28.1455']",,DATA,FALSE
10000,LOC.1119,LOC.1119,#2579e8,landslide.LOC.1119,"['86.7894', '28.2585']",Nepal 's central mountain,LOC,FALSE
5000,LOC.1119/MED,LOC.1119.MED,#27cf7e,landslide.LOC.1119.MED,"['86.7894', '28.2585']",,MED,FALSE
5000,LOC.1119/FAC,LOC.1119.FAC,#f0a73a,landslide.LOC.1119.FAC,"['86.7894', '28.2585']",,FAC,FALSE
5000,LOC.1119/DATA,LOC.1119.DATA,#8579ec,landslide.LOC.1119.DATA,"['86.7894', '28.2585']",,DATA,FALSE
10000,LOC.1120,LOC.1120,#2579e8,landslide.LOC.1120,"['84.1240', '28.3949']",Nepalese,LOC,FALSE
5000,LOC.1120/MED,LOC.1120.MED,#27cf7e,landslide.LOC.1120.MED,"['84.1240', '28.3949']",,MED,FALSE
5000,LOC.1120/FAC,LOC.1120.FAC,#f0a73a,landslide.LOC.1120.FAC,"['84.1240', '28.3949']",,FAC,FALSE
5000,LOC.1120/DATA,LOC.1120.DATA,#8579ec,landslide.LOC.1120.DATA,"['84.1240', '28.3949']",,DATA,FALSE
10000,LOC.1121,LOC.1121,#2579e8,landslide.LOC.1121,"['111.8388', '35.2610']",New Badong County,LOC,FALSE
5000,LOC.1121/MED,LOC.1121.MED,#27cf7e,landslide.LOC.1121.MED,"['111.8388', '35.2610']",,MED,FALSE
5000,LOC.1121/FAC,LOC.1121.FAC,#f0a73a,landslide.LOC.1121.FAC,"['111.8388', '35.2610']",,FAC,FALSE
5000,LOC.1121/DATA,LOC.1121.DATA,#8579ec,landslide.LOC.1121.DATA,"['111.8388', '35.2610']",,DATA,FALSE
10000,LOC.1122,LOC.1122,#2579e8,landslide.LOC.1122,"['77.2', '32.0']",NH - 154A,LOC,FALSE
5000,LOC.1122/MED,LOC.1122.MED,#27cf7e,landslide.LOC.1122.MED,"['77.2', '32.0']",,MED,FALSE
5000,LOC.1122/FAC,LOC.1122.FAC,#f0a73a,landslide.LOC.1122.FAC,"['77.2', '32.0']",,FAC,FALSE
5000,LOC.1122/DATA,LOC.1122.DATA,#8579ec,landslide.LOC.1122.DATA,"['77.2', '32.0']",,DATA,FALSE
10000,LOC.1123,LOC.1123,#2579e8,landslide.LOC.1123,"['77.5', '32.1']",NH 1D,LOC,FALSE
5000,LOC.1123/MED,LOC.1123.MED,#27cf7e,landslide.LOC.1123.MED,"['77.5', '32.1']",,MED,FALSE
5000,LOC.1123/FAC,LOC.1123.FAC,#f0a73a,landslide.LOC.1123.FAC,"['77.5', '32.1']",,FAC,FALSE
5000,LOC.1123/DATA,LOC.1123.DATA,#8579ec,landslide.LOC.1123.DATA,"['77.5', '32.1']",,DATA,FALSE
10000,LOC.1124,LOC.1124,#2579e8,landslide.LOC.1124,"['78.3', '30.5']",NH 58,LOC,FALSE
5000,LOC.1124/MED,LOC.1124.MED,#27cf7e,landslide.LOC.1124.MED,"['78.3', '30.5']",,MED,FALSE
5000,LOC.1124/FAC,LOC.1124.FAC,#f0a73a,landslide.LOC.1124.FAC,"['78.3', '30.5']",,FAC,FALSE
5000,LOC.1124/DATA,LOC.1124.DATA,#8579ec,landslide.LOC.1124.DATA,"['78.3', '30.5']",,DATA,FALSE
10000,LOC.1125,LOC.1125,#2579e8,landslide.LOC.1125,"['78.4', '30.6']",NH 58 area in India,LOC,FALSE
5000,LOC.1125/MED,LOC.1125.MED,#27cf7e,landslide.LOC.1125.MED,"['78.4', '30.6']",,MED,FALSE
5000,LOC.1125/FAC,LOC.1125.FAC,#f0a73a,landslide.LOC.1125.FAC,"['78.4', '30.6']",,FAC,FALSE
5000,LOC.1125/DATA,LOC.1125.DATA,#8579ec,landslide.LOC.1125.DATA,"['78.4', '30.6']",,DATA,FALSE
10000,LOC.1126,LOC.1126,#2579e8,landslide.LOC.1126,"['85.2072', '12.8654']",Nicaragua,LOC,FALSE
5000,LOC.1126/MED,LOC.1126.MED,#27cf7e,landslide.LOC.1126.MED,"['85.2072', '12.8654']",,MED,FALSE
5000,LOC.1126/FAC,LOC.1126.FAC,#f0a73a,landslide.LOC.1126.FAC,"['85.2072', '12.8654']",,FAC,FALSE
5000,LOC.1126/DATA,LOC.1126.DATA,#8579ec,landslide.LOC.1126.DATA,"['85.2072', '12.8654']",,DATA,FALSE
10000,LOC.1127,LOC.1127,#2579e8,landslide.LOC.1127,"['138.2915', '37.3230']",Niigata,LOC,FALSE
5000,LOC.1127/MED,LOC.1127.MED,#27cf7e,landslide.LOC.1127.MED,"['138.2915', '37.3230']",,MED,FALSE
5000,LOC.1127/FAC,LOC.1127.FAC,#f0a73a,landslide.LOC.1127.FAC,"['138.2915', '37.3230']",,FAC,FALSE
5000,LOC.1127/DATA,LOC.1127.DATA,#8579ec,landslide.LOC.1127.DATA,"['138.2915', '37.3230']",,DATA,FALSE
10000,LOC.1128,LOC.1128,#2579e8,landslide.LOC.1128,"['76.6002', '11.4167']",Nilgiri district,LOC,FALSE
5000,LOC.1128/MED,LOC.1128.MED,#27cf7e,landslide.LOC.1128.MED,"['76.6002', '11.4167']",,MED,FALSE
5000,LOC.1128/FAC,LOC.1128.FAC,#f0a73a,landslide.LOC.1128.FAC,"['76.6002', '11.4167']",,FAC,FALSE
